ID,x1_,x2_,y1_,y2_,sl_,ta_,species,lat,long,sex,migrant,time_diff,date,timestamp_hour,burst_,t1_,t2_,dt_,nsd_,case_,step_id_,cos_ta_,log_sl_,sl_dist_shape,sl_dist_scale,ta_dist_kappa,ta_dist_mu
SW40,718283.1,728975.9,9755818.0,9752662.0,11148.825401808075,-0.3054791860508627,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,True,3,0.9537029467616852,9.319089426209755,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,724003.3013541291,9755818.0,9761392.824553406,7987.4509283649295,0.7540518814607471,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.7289209506447425,8.985626955113233,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,720999.8495127315,9755818.0,9748581.00097004,7730.128257315316,-1.2301535540559816,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.3340930002063472,8.952880733593279,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,718152.8658488852,9755818.0,9754030.57637961,1792.1618601135508,-1.662005304045587,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,-0.0910825674172618,7.491177913180014,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,723261.1823404969,9755818.0,9759248.035170505,6045.365585276979,0.5848476620159483,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.8337961971534906,8.707047238519964,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,723050.5098078251,9755818.0,9747112.788112056,9925.165504400378,-1.08823520640207,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.46404935936113,9.202828780922692,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,719793.5273689374,9755818.0,9761091.687874503,5485.724622557969,1.273379133099449,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.29305177460699,8.609904473839192,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,722970.6161389177,9755818.0,9758393.514898865,5348.465625474524,0.4839380317690904,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.8851695486244149,8.584564999778635,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,726717.2560640236,9755818.0,9761039.428401632,9919.591879995303,0.535855730750811,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.8598320276959013,9.202267058303091,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,720398.7058670303,9755818.0,9763213.32397447,7691.983155986721,1.2736885153595274,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,0.2927559612679461,8.947933916896954,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718283.1,715087.481320381,9755818.0,9756178.011158789,3215.8337612477867,3.010931807962191,WB,-2.2105847864655286,34.96347692657064,F,migrant,0.0002777777777777778,2015-04-05,2015-04-05T08:00:00Z,1,2015-04-05T08:15:00Z,2015-04-06T08:15:00Z,86400,546517261.0,False,3,-0.9914760090487534,8.075841937808528,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,728975.9,731066.7,9752662.0,9749085.0,4143.232269617492,-0.7548397271615306,WB,-2.238988321771322,35.059621527245746,F,migrant,0.0002777777777777778,2015-04-06,2015-04-06T08:00:00Z,1,2015-04-06T08:15:00Z,2015-04-07T08:15:00Z,86400,681597115.0399965,True,4,0.728381366988619,8.329231503652794,1.3872470689211824,3935.117000327814,0.8000184721135702,0
